,0,1,2,3,4,5,6
2390,21.0,Piotr Ilewicz,Tomasz Woloszuk,Poland,Q13,€ 0.00,60.0
2391,21.0,Sakari Peltonen,Jussi Timonen,Finland,Q14,€ 0.00,60.0
2392,21.0,Nicolas Bertran,Santiago Freire,Uruguay,Q15,€ 0.00,60.0
2393,1.0,Chase Budinger,Miles Evans,United States,5,"$10,000.00",800.0
2394,2.0,Theo Brunner,Trevor Crabb,United States,1,"$8,000.00",760.0
2395,3.0,Thomas Hodges,Zachery Schubert,Australia,3,"$7,000.00",720.0
2396,4.0,Tri Bourne,Chaim Schalk,United States,14,"$6,000.00",680.0
2397,5.0,Joaquin Bello,Luis Javier Bello,England,7,"$3,750.00",600.0
2398,5.0,Piotr Kantor,Jakub Zdybek,Poland,9,"$3,750.00",600.0
2399,5.0,Daniel Dearing,Sam Schachter,Canada,"10, Q2","$3,750.00",600.0
2400,5.0,Gianluca Dal Corso,Marco Viscovich,Italy,21,"$3,750.00",600.0
2401,9.0,Adrian Gavira,Pablo Herrera,Spain,2,"$2,500.00",460.0
2402,9.0,Leo Dillier,Adrian Heidrich,Switzerland,"12, Q3","$2,500.00",460.0
2403,9.0,Izac Carracher,Mark Nicolaidis,Australia,16,"$2,500.00",460.0
2404,9.0,Florian Breer,Marco Krattiger,Switzerland,"17, Q8","$2,500.00",460.0
2405,9.0,Aleksandrs Samoilovs,Mihails Samoilovs,Latvia,"18, Q10","$2,500.00",460.0
2406,9.0,Timothy Brewster,Kyle Friend,United States,"19, Q11","$2,500.00",460.0
2407,9.0,Olivier Barthelemy,Samuel Cattet,France,"20, Q12","$2,500.00",460.0
2408,9.0,Poravid Taovato,Pithak Tipjan,Thailand,23,"$2,500.00",460.0
2409,17.0,Jie Li,Yanwei Wang,China,13,"$1,500.00",360.0
2410,17.0,Kristians Fokerots,Martins Plavins,Latvia,"22, Q14","$1,500.00",360.0
2411,19.0,Mathias Berntsen,Hendrik Mol,Norway,4,"$1,000.00",300.0
2412,19.0,Likejiang Ha,Jiaxin Wu,China,6,"$1,000.00",300.0
2413,19.0,Hugo Campos,Joao Pedrosa,Portugal,8,"$1,000.00",300.0
2414,19.0,Audrius Knasas,Patrikas Stankevicius,Lithuania,11,"$1,000.00",300.0
2415,19.0,Heitor Barbosa,Vinicius Rezende,Brazil,"15, Q4","$1,000.00",300.0
2416,19.0,Alejandro Huerta,Javier Huerta,Spain,"24, Q17","$1,000.00",300.0
2417,25.0,Moritz Pristauz,Robin Seidl,Austria,Q1,$0.00,220.0
2418,25.0,Jiri Sedlak,Tadeas Trousil,Czech Republic,Q5,$0.00,220.0
2419,25.0,Calvin Aye,Quincy Aye,France,Q6,$0.00,220.0
2420,25.0,Vaclav Bercik,Jan Dumek,Czech Republic,Q7,$0.00,220.0
2421,25.0,John McManaway,Thomas Reid,New Zealand,Q9,$0.00,220.0
2422,25.0,Tobia Marchetto,Jakob Windisch,Italy,Q13,$0.00,220.0
2423,25.0,Olivers Bulgacs,Edgars Tocs,Latvia,Q18,$0.00,220.0
2424,33.0,Ardis Bedritis,Arturs Rinkevics,Latvia,Q15,$0.00,140.0
2425,33.0,Bradley Fuller,Alani Nicklin,New Zealand,Q16,$0.00,140.0
2426,33.0,Mateus De Paula,Adelmo Goncalves,Brazil,Q19,$0.00,140.0
2427,33.0,Zhuoxin Li,Chuanyong Liu,China,Q20,$0.00,140.0
2428,33.0,Matthew Abela,Tim Gregory,Australia,Q21,$0.00,140.0
2429,33.0,Artem Besarab,Aleksander Czachorowski,Poland,Q22,$0.00,140.0
2430,1.0,Carol Salgado,Barbara Seixas,Brazil,1,"$10,000.00",800.0
2431,2.0,Shuting Cao,Lingdi Zhu,China,"20, Q4","$8,000.00",760.0
2432,3.0,Victoria Lopes,Taina Silva,Brazil,7,"$7,000.00",720.0
2433,4.0,Monika Paulikiene,Aine Raupelyte,Lithuania,11,"$6,000.00",680.0
2434,5.0,Molley McBain,Sarah Pavan,Canada,10,"$3,750.00",600.0
2435,5.0,Heather Bansley,Sophie Bukovec,Canada,12,"$3,750.00",600.0
2436,5.0,Sunniva Helland-Hansen,Emilie Olimstad,Norway,"19, Q3","$3,750.00",600.0
2437,5.0,Franziska Friedl,Katharina Schutzenhofer,Austria,"22, Q9","$3,750.00",600.0
2438,9.0,Esmee Bobner,Zoe Verge-Depre,Switzerland,2,"$2,500.00",460.0
2439,9.0,Joana Mader,Anouk Verge-Depre,Switzerland,5,"$2,500.00",460.0
2440,9.0,Meimei Lin,Jinjin Zeng,China,6,"$2,500.00",460.0
2441,9.0,Daniela Alvarez,Tania Moreno,Spain,9,"$2,500.00",460.0
2442,9.0,Aline Chamereau,Clemence Vieira,France,14,"$2,500.00",460.0
2443,9.0,Sarah Murphy,Corinne Quiggle,United States,"16, Q1","$2,500.00",460.0
2444,9.0,Maria Carro,Angela Lobato,Spain,"17, Q2","$2,500.00",460.0
2445,9.0,Kadeliye Halaiti,Jingzhe Wang,China,"21, Q5","$2,500.00",460.0
2446,17.0,Tina Graudina,Anastasija Samoilova,Latvia,3,"$1,500.00",360.0
2447,17.0,Olivia MacDonald,Alice Zeimann,New Zealand,13,"$1,500.00",360.0
2448,19.0,Karla Borger,Sandra Ittlinger,Germany,4,"$1,000.00",300.0
2449,19.0,Jagoda Sliwka,Aleksandra Wachowicz,Poland,8,"$1,000.00",300.0
2450,19.0,Jie Dong,Fan Wang,China,15,"$1,000.00",300.0
2451,19.0,Leonie Kortzinger,Lea Kunst,Germany,18,"$1,000.00",300.0
2452,19.0,Malgorzata Ciezkowska,Urszula Lunio,Poland,"23, Q10","$1,000.00",300.0
2453,19.0,Liva Ebere,Deniela Konstantinova,Latvia,"24, Q11","$1,000.00",300.0
2454,25.0,Menia Bentele,Anna Lutz,Switzerland,Q6,$0.00,220.0
2455,25.0,Takemi Nishibori,Sayaka Yamada,Japan,Q7,$0.00,220.0
2456,25.0,Suzuka Hashimoto,Reika Murakami,Japan,Q8,$0.00,220.0
2457,25.0,Katie Horton,Carly Kan,United States,Q12,$0.00,220.0
2458,25.0,Julia Kielak,Maja Kruczek,Poland,Q13,$0.00,220.0
2459,25.0,Abudula Dilinaer,Jindi Dong,China,Q14,$0.00,220.0
2460,25.0,Jade Race,Kylie Wickley,United States,Q15,$0.00,220.0
2461,1.0,Matthew Immers,Steven van de Velde,Netherlands,4,"$10,000.00",800.0
2462,2.0,Piotr Kantor,Jakub Zdybek,Poland,7,"$8,000.00",760.0
2463,3.0,Chase Budinger,Miles Evans,United States,3,"$7,000.00",720.0
2464,4.0,Izac Carracher,Mark Nicolaidis,Australia,"19, Q6","$6,000.00",680.0
2465,5.0,Julian Horl,Alexander Horst,Austria,1,"$3,750.00",600.0
2466,5.0,Lukas Pfretzschner,Sven Winter,Germany,9,"$3,750.00",600.0
2467,5.0,Audrius Knasas,Patrikas Stankevicius,Lithuania,14,"$3,750.00",600.0
2468,5.0,Florian Breer,Marco Krattiger,Switzerland,"18, Q4","$3,750.00",600.0
2469,9.0,Thomas Hodges,Zachery Schubert,Australia,2,"$2,500.00",460.0
2470,9.0,Adrian Gavira,Pablo Herrera,Spain,5,"$2,500.00",460.0
2471,9.0,Daniel Dearing,Sam Schachter,Canada,8,"$2,500.00",460.0
2472,9.0,Daniele Lupo,Enrico Rossi,Italy,13,"$2,500.00",460.0
2473,9.0,Kusti Nolvak,Mart Tiisaar,Estonia,15,"$2,500.00",460.0
2474,9.0,Remi Bassereau,Julien Lyneel,France,"17, Q3","$2,500.00",460.0
2475,9.0,Hugo Campos,Joao Pedrosa,Portugal,22,"$2,500.00",460.0
2476,9.0,Kristians Fokerots,Martins Plavins,Latvia,"24, Q15","$2,500.00",460.0
2477,17.0,Likejiang Ha,Jiaxin Wu,China,11,"$1,500.00",360.0
2478,17.0,Laurenc Grossig,Timo Hammarberg,Austria,"21, Q9","$1,500.00",360.0
2479,19.0,Poravid Taovato,Pithak Tipjan,Thailand,6,"$1,000.00",300.0
2480,19.0,Arthur Canet,Teo Rotar,France,10,"$1,000.00",300.0
2481,19.0,Tri Bourne,Chaim Schalk,United States,"12, Q1","$1,000.00",300.0
2482,19.0,Jie Li,Yanwei Wang,China,16,"$1,000.00",300.0
2483,19.0,Calvin Aye,Quincy Aye,France,"20, Q7","$1,000.00",300.0
2484,19.0,Olivier Barthelemy,Samuel Cattet,France,"23, Q12","$1,000.00",300.0
2485,25.0,Leo Dillier,Adrian Heidrich,Switzerland,Q2,$0.00,220.0
2486,25.0,Taylor Crabb,Taylor Sander,United States,Q5,$0.00,220.0
2487,25.0,Markus Mol,Jo Gladsoy Sunde,Norway,Q10,$0.00,220.0
2488,25.0,Timothy Brewster,Kyle Friend,United States,Q11,$0.00,220.0
2489,25.0,Alejandro Huerta,Javier Huerta,Spain,Q14,$0.00,220.0
2490,25.0,Laurenz Leitner,Paul Pascariuc,Austria,Q16,$0.00,220.0
2491,25.0,Olivers Bulgacs,Edgars Tocs,Latvia,Q20,$0.00,220.0
2492,25.0,Surin Jongklang,Dunwinit Kaewsai,Thailand,Q25,$0.00,220.0
2493,33.0,Aleksandrs Samoilovs,Mihails Samoilovs,Latvia,Q8,$0.00,140.0
2494,33.0,John McManaway,Thomas Reid,New Zealand,Q13,$0.00,140.0
2495,33.0,Ardis Bedritis,Arturs Rinkevics,Latvia,Q17,$0.00,140.0
2496,33.0,Bradley Fuller,Alani Nicklin,New Zealand,Q18,$0.00,140.0
2497,33.0,Thomas Hartles,Ben O'Dea,New Zealand,Q19,$0.00,140.0
2498,33.0,Zhuoxin Li,Chuanyong Liu,China,Q21,$0.00,140.0
2499,33.0,Gottsu Ishijima,Takumi Takahashi,Japan,Q22,$0.00,140.0
2500,33.0,Momme Lorenz,Hennes Nissen,Germany,Q23,$0.00,140.0
2501,33.0,Wachirawit Muadpha,Banlue Nakprakhong,Thailand,Q24,$0.00,140.0
2502,33.0,Netitorn Muneekul,Wichaya Wisetkan,Thailand,Q26,$0.00,140.0
2503,33.0,Ryo Shindo,Shuma Watanabe,Japan,Q27,$0.00,140.0
2504,33.0,Ryuichi Adachi,Nassim Malki,Japan,Q28,$0.00,140.0
2505,33.0,Tristan Frobel,Tamo Wust,Germany,Q29,$0.00,140.0
2506,1.0,Agatha Bednarczuk,Rebecca Cavalcanti,Brazil,2,"$10,000.00",800.0
2507,2.0,Niina Ahtiainen,Taru Lahti,Finland,7,"$8,000.00",760.0
2508,3.0,Molley McBain,Sarah Pavan,Canada,4,"$7,000.00",720.0
2509,4.0,Jie Dong,Fan Wang,China,16,"$6,000.00",680.0
2510,5.0,Karla Borger,Sandra Ittlinger,Germany,3,"$3,750.00",600.0
2511,5.0,Daniela Alvarez,Tania Moreno,Spain,5,"$3,750.00",600.0
2512,5.0,Aline Chamereau,Clemence Vieira,France,"12, Q2","$3,750.00",600.0
2513,5.0,Maria Carro,Angela Lobato,Spain,"23, Q9","$3,750.00",600.0
2514,9.0,Worapeerachayakorn Kongphopsarutawadee,Taravadee Naraphornrapat,Thailand,1,"$2,500.00",460.0
2515,9.0,Monika Paulikiene,Aine Raupelyte,Lithuania,6,"$2,500.00",460.0
2516,9.0,Liliana Fernandez,Paula Soria,Spain,8,"$2,500.00",460.0
2517,9.0,Dorina Klinger,Ronja Klinger,Austria,10,"$2,500.00",460.0
2518,9.0,Jagoda Sliwka,Aleksandra Wachowicz,Poland,14,"$2,500.00",460.0
2519,9.0,Akiko Hasegawa,Miki Ishii,Japan,18,"$2,500.00",460.0
2520,9.0,Kimberly Hildreth,Teegan Van Gunst,United States,"20, Q5","$2,500.00",460.0
2521,9.0,Sarah Murphy,Corinne Quiggle,United States,"22, Q6","$2,500.00",460.0
2522,17.0,Tjasa Kotnik,Tajda Lovsin,Slovenia,13,"$1,500.00",360.0
2523,17.0,Olivia MacDonald,Alice Zeimann,New Zealand,21,"$1,500.00",360.0
2524,19.0,Lezana Placette,Alexia Richard,France,9,"$1,000.00",300.0
2525,19.0,Shuting Cao,Lingdi Zhu,China,"11, Q1","$1,000.00",300.0
2526,19.0,Meimei Lin,Jinjin Zeng,China,15,"$1,000.00",300.0
2527,19.0,Ahedan Mushajiang,Jingzhe Wang,China,"17, Q3","$1,000.00",300.0
2528,19.0,Saki Maruyama,Asami Shiba,Japan,"19, Q4","$1,000.00",300.0
2529,19.0,Hailey Harward,Toni Rodriguez,United States,"24, Q10","$1,000.00",300.0
2530,25.0,Majabelle Lawac,Sherysyn Toko,Vanuatu,Q7,$0.00,220.0
2531,25.0,Franziska Friedl,Katharina Schutzenhofer,Austria,Q8,$0.00,220.0
2532,25.0,Maryna Hladun,Tetiana Lazarenko,Ukraine,Q11,$0.00,220.0
2533,25.0,Anna Pavelkova,Katerina Pavelkova,Czech Republic,Q13,$0.00,220.0
2534,25.0,Suzuka Hashimoto,Reika Murakami,Japan,Q17,$0.00,220.0
2535,25.0,Non Matsumoto,Ren Matsumoto,Japan,Q18,$0.00,220.0
2536,25.0,Sakura Ito,Yurika Sakaguchi,Japan,Q19,$0.00,220.0
2537,25.0,Miharu Kashihara,Keiko Urata,Japan,Q21,$0.00,220.0
2538,33.0,Rumpaipruet Numwong,Varapatsorn Radarong,Thailand,Q12,$0.00,140.0
2539,33.0,Jindi Dong,Kadeliye Halaiti,China,Q14,$0.00,140.0
2540,33.0,Charanrutwadee Patcharamainaruebhorn,Woranatchayakorn Phirachayakrailert,Thailand,Q15,$0.00,140.0
2541,33.0,Liva Ebere,Deniela Konstantinova,Latvia,Q16,$0.00,140.0
2542,33.0,Takemi Nishibori,Sayaka Yamada,Japan,Q20,$0.00,140.0
2543,33.0,Shion Tsubouchi,Maho Yabumi,Japan,Q22,$0.00,140.0
2544,33.0,Liisa-Lotta Jurgenson,Eva Kuivonen,Estonia,Q23,$0.00,140.0
2545,33.0,Anaya Evans,Daisy Mumby,England,Q24,$0.00,140.0
2546,1.0,Paul Burnett,Jack Pearse,Australia,2,"$1,000.00",400.0
2547,2.0,John McManaway,Thomas Reid,New Zealand,4,$700.00,360.0
2548,3.0,Hasan Mermer,Safa Urlu,Türkiye,5,$500.00,320.0
2549,4.0,Garang Anyang,Justin Schumann,Australia,"12, Q2",$400.00,280.0
2550,5.0,Thomas Hartles,Ben O'Dea,New Zealand,3,$300.00,240.0
2551,5.0,Soloman Bushby,James Takken,Australia,6,$300.00,240.0
2552,5.0,Djordje Klasnic,Nemanja Komar,Serbia,9,$300.00,240.0
2553,5.0,Martin Kaufer,Ole Schwarmann,Germany,11,$300.00,240.0
2554,9.0,Izac Carracher,Mark Nicolaidis,Australia,1,$200.00,180.0
2555,9.0,Batuhan Kuru,Yusuf Ozdemir,Türkiye,7,$200.00,180.0
2556,9.0,Issa Batrane,Frederick Bialokoz,England,8,$200.00,180.0
2557,9.0,Ryo Shindo,Shuma Watanabe,Japan,"10, Q1",$200.00,180.0
2558,13.0,Joshua Howat,Harley Sinclair,Australia,"13, Q3",$100.00,140.0
2559,13.0,Tim Gregory,Dakota Lipton,Australia,"14, Q6",$100.00,140.0
2560,13.0,Juraj Krajci,James Sadlier,New Zealand,"15, Q8",$100.00,140.0
2561,13.0,Daniel Piggott,Jed Walker,Australia,"16, Q13",$100.00,140.0
2562,17.0,Ryuichi Adachi,Nassim Malki,Japan,Q5,$0.00,100.0
2563,17.0,Brandon Eagle,Robert Reeves,Australia,Q10,$0.00,100.0
2564,21.0,Jack Gregory,Patrick Tang,Australia,Q4,$0.00,60.0
2565,21.0,Timothy Ebbs,Jarvis Page,Australia,Q7,$0.00,60.0
2566,21.0,Matthew Abela,Benjamin Carroll,Australia,Q9,$0.00,60.0
2567,21.0,Nathaniel Miller,Adam Roberts,United States,Q11,$0.00,60.0
2568,21.0,Luke Ryan,Thomas Smith,Australia,Q12,$0.00,60.0
2569,1.0,Jasmine Fleming,Georgia Johnson,Australia,1,"$1,000.00",400.0
2570,2.0,Alison Mckay,Katharine Wuttunee,Canada,7,$700.00,360.0
2571,3.0,Loti Joe,Linline Matauatu,Vanuatu,8,$500.00,320.0
2572,4.0,Delaney Peranich,Madison Shields,United States,"16, Q9",$400.00,280.0
2573,5.0,Shaunna Polley,Kiana Stevenson,New Zealand,2,$300.00,240.0
2574,5.0,Kayla Mears,Tara Phillips,Australia,3,$300.00,240.0
2575,5.0,Takemi Nishibori,Sayaka Yamada,Japan,4,$300.00,240.0
2576,5.0,Rebecca Ingram,Stefanie Weiler,Australia,10,$300.00,240.0
2577,9.0,Alexandra Gusarova,Erika Nystrom,Cyprus,5,$200.00,180.0
2578,9.0,Kana Motomura,Harumi Sakai,Japan,6,$200.00,180.0
2579,9.0,Jade Race,Kylie Wickley,United States,11,$200.00,180.0
2580,9.0,Elizabeth Alchin,Jasmine Rayner,Australia,12,$200.00,180.0
2581,13.0,Miyu Sakamoto,Mayu Sawame,Japan,"9, Q2",$100.00,140.0
2582,13.0,Kelsey Bradbury,Anna Donlan,United States,13,$100.00,140.0
2583,13.0,Bailee Kendall,Ruby Vanloo,Australia,"14, Q5",$100.00,140.0
2584,13.0,Kennedy Coakley,Kelly Kool,United States,"15, Q6",$100.00,140.0
2585,17.0,Phoebe Bell,Caitlin Bettenay,Australia,Q1,$0.00,100.0
2586,17.0,Stephanie Marshall,Brianna Mears,Australia,Q3,$0.00,100.0
2587,17.0,Nayu Motomura,Ami Shirahata,Japan,Q4,$0.00,100.0
2588,17.0,Tandia Briggs,Leilani Burnell,Australia,Q7,$0.00,100.0
2589,21.0,Liza Bonne,Valentine Paul,Mauritius,Q8,$0.00,60.0
2590,1.0,David Ahman,Jonatan Hellvig,Sweden,2,"$30,000.00",1200.0
2591,2.0,Samuele Cottafava,Paolo Nicolai,Italy,5,"$20,000.00",1100.0
2592,3.0,Stefan Boermans,Yorick de Groot,Netherlands,8,"$14,000.00",1000.0
2593,4.0,Andre Loyola,George Wanderley,Brazil,11,"$10,000.00",900.0
2594,5.0,Ondrej Perusic,David Schweiner,Czech Republic,1,"$8,000.00",760.0
2595,5.0,Evandro Goncalves,Arthur Lanci,Brazil,4,"$8,000.00",760.0
2596,5.0,Ahmed Tijan,Cherif Younousse,Qatar,"13, Q1","$8,000.00",760.0
2597,5.0,Arthur da Silva,Adrielson Dos Santos,Brazil,"16, Q12","$8,000.00",760.0
2598,9.0,Michal Bryl,Bartosz Losiak,Poland,3,"$6,000.00",600.0
2599,9.0,Alexander Brouwer,Robert Meeuwsen,Netherlands,7,"$6,000.00",600.0
2600,9.0,Julian Horl,Alexander Horst,Austria,10,"$6,000.00",600.0
2601,9.0,Moritz Pristauz,Robin Seidl,Austria,"14, Q3","$6,000.00",600.0
2602,13.0,Nils Ehlers,Clemens Wickler,Germany,6,"$5,000.00",460.0
2603,13.0,Guto Carvalhaes,Pedro Solberg,Brazil,9,"$5,000.00",460.0
2604,13.0,Theo Brunner,Trevor Crabb,United States,12,"$5,000.00",460.0
2605,13.0,Vitor Felipe,Renato Lima,Brazil,"15, Q2","$5,000.00",460.0
2606,17.0,Noe Aravena,Vicente Droguett,Chile,Q4,$0.00,400.0
2607,17.0,Jan Dumek,Tomas Semerad,Czech Republic,Q7,$0.00,400.0
2608,17.0,Florian Schnetzer,Mathias Seiser,Austria,Q8,$0.00,400.0
2609,17.0,Felipe Alves,Gabriel Dos Reis,Brazil,Q11,$0.00,400.0
2610,21.0,Esteban Grimalt,Marco Grimalt,Chile,Q5,$0.00,340.0
2611,21.0,Jiri Sedlak,Jakub Sepka,Czech Republic,Q6,$0.00,340.0
2612,21.0,Heitor Barbosa,Vinicius Rezende,Brazil,Q9,$0.00,340.0
2613,21.0,Christoph Dressler,Maximilian Trummer,Austria,Q10,$0.00,340.0
2614,21.0,Henrique Camboim,Pedro Sousa,Brazil,Q13,$0.00,340.0
2615,21.0,Mateus De Paula,Adelmo Goncalves,Brazil,Q14,$0.00,340.0
2616,21.0,Lucas Aguinelo,Johann Ferdinand,Brazil,Q15,$0.00,340.0
2617,21.0,Dudu Barbosa,Lucas Sampaio,Brazil,Q16,$0.00,340.0
2618,1.0,Duda Lisboa,Ana Patricia Silva,Brazil,1,"$30,000.00",1200.0
2619,2.0,Carol Salgado,Barbara Seixas,Brazil,5,"$20,000.00",1100.0
2620,3.0,Xinyi Xia,Chen Xue,China,4,"$14,000.00",1000.0
2621,4.0,Taryn Brasher,Kristen Nuss,United States,2,"$10,000.00",900.0
2622,5.0,Raisa Schoon,Katja Stam,Netherlands,3,"$8,000.00",760.0
2623,5.0,Svenja Muller,Cinja Tillmann,Germany,6,"$8,000.00",760.0
2624,5.0,Tina Graudina,Anastasija Samoilova,Latvia,9,"$8,000.00",760.0
2625,5.0,Lezana Placette,Alexia Richard,France,"13, Q1","$8,000.00",760.0
2626,9.0,Victoria Lopes,Taina Silva,Brazil,10,"$6,000.00",600.0
2627,9.0,Agatha Bednarczuk,Rebecca Cavalcanti,Brazil,11,"$6,000.00",600.0
2628,9.0,Andressa Cavalcanti,Vitoria De Souza,Brazil,"15, Q3","$6,000.00",600.0
2629,9.0,Talita Antunes,Thamela Coradelli,Brazil,"16, Q4","$6,000.00",600.0
2630,13.0,Louisa Lippmann,Laura Ludwig,Germany,7,"$5,000.00",460.0
2631,13.0,Joana Mader,Anouk Verge-Depre,Switzerland,8,"$5,000.00",460.0
2632,13.0,Jagoda Sliwka,Aleksandra Wachowicz,Poland,12,"$5,000.00",460.0
2633,13.0,Heather Bansley,Sophie Bukovec,Canada,"14, Q2","$5,000.00",460.0
2634,17.0,Sunniva Helland-Hansen,Emilie Olimstad,Norway,Q5,$0.00,400.0
2635,17.0,Hegeile Almeida,Taiana Lima,Brazil,Q6,$0.00,400.0
2636,17.0,Carolina Horta,Ana Luiza,Brazil,Q7,$0.00,400.0
2637,17.0,Maryna Hladun,Tetiana Lazarenko,Ukraine,Q9,$0.00,400.0
2638,21.0,Reka Orsi Toth,Viktoria Orsi Toth,Italy,Q8,$0.00,340.0
2639,21.0,Erika Kliokmanaite,Ieva Vasiliauskaite,Lithuania,Q10,$0.00,340.0
2640,21.0,Josemari Alves,Talita Simonetti,Brazil,Q11,$0.00,340.0
2641,21.0,Natasha Bastos,Giulia Gavio,Brazil,Q12,$0.00,340.0
2642,1.0,Moritz Pristauz,Robin Seidl,Austria,3,"$10,000.00",800.0
2643,2.0,Thomas Hodges,Zachery Schubert,Australia,2,"$8,000.00",760.0
2644,3.0,Audrius Knasas,Patrikas Stankevicius,Lithuania,13,"$7,000.00",720.0
2645,4.0,Joaquin Bello,Luis Javier Bello,England,5,"$6,000.00",680.0
2646,5.0,Chase Budinger,Miles Evans,United States,1,"$3,750.00",600.0
2647,5.0,Adrian Gavira,Pablo Herrera,Spain,7,"$3,750.00",600.0
2648,5.0,Kusti Nolvak,Mart Tiisaar,Estonia,15,"$3,750.00",600.0
2649,5.0,Hugo Campos,Joao Pedrosa,Portugal,17,"$3,750.00",600.0
2650,9.0,Piotr Kantor,Jakub Zdybek,Poland,4,"$2,500.00",460.0
2651,9.0,Daniele Lupo,Enrico Rossi,Italy,9,"$2,500.00",460.0
2652,9.0,Arthur Canet,Teo Rotar,France,12,"$2,500.00",460.0
2653,9.0,Likejiang Ha,Jiaxin Wu,China,14,"$2,500.00",460.0
2654,9.0,Remi Bassereau,Julien Lyneel,France,16,"$2,500.00",460.0
2655,9.0,Olivier Barthelemy,Samuel Cattet,France,"19, Q4","$2,500.00",460.0
2656,9.0,Bradley Fuller,Alani Nicklin,New Zealand,"22, Q7","$2,500.00",460.0
2657,9.0,Kevin Cuzmiciov,Eylon Elazar,Israel,"23, Q8","$2,500.00",460.0
2658,17.0,Poravid Taovato,Pithak Tipjan,Thailand,18,"$1,500.00",360.0
2659,17.0,Aleksandrs Samoilovs,Mihails Samoilovs,Latvia,"20, Q5","$1,500.00",360.0
2660,19.0,Alnakran Abdilla,Jaron Requinton,Philippines,6,"$1,000.00",300.0
2661,19.0,Daniel Dearing,Sam Schachter,Canada,8,"$1,000.00",300.0
2662,19.0,Florian Breer,Marco Krattiger,Switzerland,"10, Q1","$1,000.00",300.0
2663,19.0,Izac Carracher,Mark Nicolaidis,Australia,"11, Q2","$1,000.00",300.0
2664,19.0,Laurenz Leitner,Paul Pascariuc,Austria,"21, Q6","$1,000.00",300.0
2665,19.0,Issa Batrane,Frederick Bialokoz,England,"24, Q14","$1,000.00",300.0
2666,25.0,Jie Li,Yanwei Wang,China,Q3,$0.00,220.0
2667,25.0,Jumpei Ikeda,Dylan Kurokawa,Japan,Q9,$0.00,220.0
2668,25.0,Alejandro Huerta,Javier Huerta,Spain,Q10,$0.00,220.0
2669,25.0,Hasan Mermer,Safa Urlu,Türkiye,Q11,$0.00,220.0
2670,25.0,Zhuoxin Li,Chuanyong Liu,China,Q12,$0.00,220.0
2671,25.0,Gottsu Ishijima,Takumi Takahashi,Japan,Q13,$0.00,220.0
2672,25.0,Dunwinit Kaewsai,Wichaya Wisetkan,Thailand,Q15,$0.00,220.0
2673,25.0,Ryuichi Adachi,Nassim Malki,Japan,Q17,$0.00,220.0
2674,33.0,Ryo Shindo,Shuma Watanabe,Japan,Q16,$0.00,140.0
2675,33.0,Shiro Furuta,Ryo Tatsumi,Japan,Q18,$0.00,140.0
2676,33.0,James Buytrago,Rancel Varga,Philippines,Q19,$0.00,140.0
2677,33.0,Anthony Arbasto,Alche Gupiteo,Philippines,Q20,$0.00,140.0
2678,33.0,Ruiji Ideguchi,Toshiharu Kojima,Japan,Q21,$0.00,140.0
2679,1.0,Tina Graudina,Anastasija Samoilova,Latvia,5,"$10,000.00",800.0
2680,2.0,Daniela Alvarez,Tania Moreno,Spain,3,"$8,000.00",760.0
2681,3.0,Victoria Lopes,Taina Silva,Brazil,1,"$7,000.00",720.0
2682,4.0,Lezana Placette,Alexia Richard,France,8,"$6,000.00",680.0
2683,5.0,Molley McBain,Sarah Pavan,Canada,4,"$3,750.00",600.0
2684,5.0,Terese Cannon,Megan Kraft,United States,9,"$3,750.00",600.0
2685,5.0,Worapeerachayakorn Kongphopsarutawadee,Taravadee Naraphornrapat,Thailand,11,"$3,750.00",600.0
2686,5.0,Kimberly Hildreth,Teegan Van Gunst,United States,"19, Q7","$3,750.00",600.0
2687,9.0,Niina Ahtiainen,Taru Lahti,Finland,2,"$2,500.00",460.0
2688,9.0,Joana Mader,Anouk Verge-Depre,Switzerland,7,"$2,500.00",460.0
2689,9.0,Monika Paulikiene,Aine Raupelyte,Lithuania,10,"$2,500.00",460.0
2690,9.0,Jie Dong,Fan Wang,China,"13, Q1","$2,500.00",460.0
2691,9.0,Heather Bansley,Sophie Bukovec,Canada,"15, Q3","$2,500.00",460.0
2692,9.0,Dorina Klinger,Ronja Klinger,Austria,16,"$2,500.00",460.0
2693,9.0,Meimei Lin,Jinjin Zeng,China,18,"$2,500.00",460.0
2694,9.0,Akiko Hasegawa,Miki Ishii,Japan,"20, Q8","$2,500.00",460.0
2695,17.0,Liliana Fernandez,Paula Soria,Spain,12,"$1,500.00",360.0
2696,17.0,Aline Chamereau,Clemence Vieira,France,"14, Q2","$1,500.00",360.0
2697,19.0,Genesa Eslapor,Floremel Rodriguez,Philippines,6,"$1,000.00",300.0
2698,19.0,Shuting Cao,Lingdi Zhu,China,"17, Q5","$1,000.00",300.0
2699,19.0,Jagoda Sliwka,Aleksandra Wachowicz,Poland,21,"$1,000.00",300.0
2700,19.0,Olivia MacDonald,Alice Zeimann,New Zealand,"22, Q11","$1,000.00",300.0
2701,19.0,Saki Maruyama,Asami Shiba,Japan,"23, Q13","$1,000.00",300.0
2702,19.0,Charanrutwadee Patcharamainaruebhorn,Woranatchayakorn Phirachayakrailert,Thailand,24,"$1,000.00",300.0
2703,25.0,Maria Carro,Angela Lobato,Spain,Q4,$0.00,220.0
